,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197
drug_40,-0.0030781634,0.25961173,-0.38422766,0.07226551,0.14796309,-0.29188874,0.1366873,0.43127552,-0.09472205,0.698428,0.17089993,-0.47779652,-0.013168435,-0.09787952,0.31016183,-0.35234037,0.24099275,-0.035340205,-0.046526175,0.4755779,0.30937785,-0.26465952,-0.3082722,0.28597996,0.26830232,-0.52340275,-0.07665886,0.37777203,-0.4736871,0.0500288,-0.46118036,-0.25174296,-0.08496158,0.24954471,-0.42565647,-0.42344064,0.074141905,-0.07049039,-0.014212646,0.26797256,0.1971551,0.47279504,0.29101184,0.013896643,-0.685414,-0.0038690395,0.12161812,-0.29659504,0.13166447,-0.13463692,-0.07948233,0.53028584,0.43895364,-0.54337144,0.6471444,0.54716504,0.08023394,0.27755767,-0.367407,0.053827144,0.6859662,-0.12167218,0.5599504,-0.60310614,-0.268056,0.115343966,-0.5075681,0.05242786,0.23074535,0.6824193,0.5681858,-0.03785346,-0.23742281,0.2156875,0.17201911,-0.277957,-0.3070745,0.5323091,0.77869666,0.48037168,-0.4961944,-0.021110622,-0.034447275,-0.5289256,-0.19229116,0.21979795,0.15963787,0.26315665,0.22986655,-0.5800969,-0.15771826,0.58085036,0.42086208,0.49457356,-0.018420404,0.72976154,-0.1982688,-0.24332364,0.3813838,0.73886245,0.001362107,0.15383215,0.07846798,0.34987643,0.056557655,-0.21099438,-0.501329,-0.40185943,-0.023004403,0.3487021,0.105452165,0.47674817,-0.17062679,1.0503433,0.5686253,-0.5525183,0.22188492,-0.05710041,0.26167026,0.3566991,0.52500856,0.21585238,0.2498997,-0.7207491,0.39830914,0.013676336,-0.23805903,0.69957155,0.40931055,0.21840924,0.11428906,-0.7619186,0.42767817,0.1050181,-0.7895696,-0.37658608,-0.46332076,-0.5115138,-0.15678562,0.38969758,-0.07559302,0.17278637,-0.14104655,-0.13446207,0.31587064,-1.0015855,-0.21629307,-0.29423627,-0.04402236,-0.1567413,-0.23600589,-0.16779102,-0.81372833,0.023434877,0.30154347,-0.0334447,-0.33913267,-0.47490978,-0.19389218,0.058852315,0.14855775,0.43379354,-0.010535004,0.122622125,0.10015273,-0.084532894,-0.7460036,-0.5631772,-0.07549786,0.046530657,0.09193574,0.5296079,0.05950112,-0.15801035,-0.31490502,-0.28594893,-0.15704592,0.23027208,-0.19557643,-0.1791994,-0.6445253,0.81325734,-0.18312864,-0.1945902,-0.44380152,0.041519362,-0.20746809,-0.06699064,-0.8291065,-0.06877845,0.19617777,0.15423496,-0.00448625,0.121416256,-0.37316322,0.54437315,0.2879842,-0.03712001
drug_41,0.47978514,0.13811742,-0.20533442,-0.16894777,0.07019699,0.070245475,0.038641404,0.12085853,0.13984837,0.029472863,-0.052851766,-0.094710775,-0.0633778,0.13531034,0.2670603,-0.3881379,0.3174946,0.14103729,0.059545495,0.03025403,-0.19902414,0.09944459,-0.23535033,0.17594756,0.0404304,-0.6121429,-0.051784247,-0.016855747,-0.1832485,-0.15327127,-0.16695163,-0.276516,0.40258145,0.45211956,-0.18645212,-0.44096196,-0.17481047,-0.1423785,0.06289946,0.1409373,0.12333126,0.33573148,0.11121562,0.24383157,-0.042109225,-0.21892206,-0.0021125223,0.033764906,0.18568294,-0.08152684,-0.017415933,0.10334169,-0.118849404,-0.30675712,0.28685123,0.14383768,-0.20057693,0.17091241,0.03149144,-0.14406894,0.1715496,-0.034290828,0.50038487,-0.6124591,-0.16042876,-0.22632118,-0.07339243,0.21153845,-0.07954536,0.06552065,-0.06389985,0.3076529,-0.3848264,0.11256212,0.2650617,0.35482174,0.10995806,0.09074013,0.05322318,-0.10384781,-0.16809432,-0.10933386,-0.2841146,-0.08818984,-0.055234864,-0.52366686,-0.1306967,-0.019625265,0.27801648,-0.35954747,-0.13332549,-0.15871057,0.13961636,0.41257152,0.5182677,-0.08837754,-0.0827005,-0.09444752,0.1754515,-0.13543811,-0.27706134,0.02152691,-0.035811942,0.31835,-0.070529595,0.14519313,-0.23255265,0.026447384,-0.21695082,-0.14772639,0.16090094,0.100987524,0.12666684,0.46700683,-0.12114086,-0.4720094,0.041172195,-0.17426589,0.018502614,0.075113736,0.48809263,0.09147955,0.12941547,-0.38190785,0.18342134,-0.2926293,0.1437678,-0.027587365,-0.04610746,0.06706172,-0.0391834,-0.11959297,0.13641366,0.11481987,-0.043592416,-0.16973323,0.024044978,-0.13337523,-0.17148702,0.49597678,0.11559371,-0.32497236,-0.04228587,-0.076914854,0.5022151,-0.62874186,-0.11172766,-0.002308095,0.10062029,-0.129956,0.07340836,0.025723498,-0.24892052,-0.22705558,-0.028184587,0.09967314,-0.015321887,-0.01045213,-0.028550366,-0.009459234,-0.16057643,0.45978856,0.4231166,-0.0484264,-0.21555129,-0.0010034665,-0.05489681,0.38025743,-0.006139373,-0.36999306,0.20740311,0.1348124,-0.033925045,-0.40299278,-0.08239222,-0.3025303,0.13775194,-0.18918996,-0.096598335,-0.07092603,0.09321865,0.32379246,-0.030610314,0.19010289,-0.3088083,-0.120325774,-0.20484044,-0.13269117,-0.48841012,0.050369993,-0.34470826,0.28625,0.12217966,0.30463636,-0.14133917,0.12110305,-0.1993171,-0.09701476
drug_42,-0.02633043,-0.43716025,-0.34713387,0.056574512,-0.02502378,-0.095931835,0.24186099,0.51683724,-0.06691508,-0.22190039,0.06039282,-0.18932807,-0.19259967,0.06278183,0.2086509,-0.17091927,0.060306218,0.32257995,0.13880874,0.21760179,-0.0876893,0.13627182,0.050260216,0.28010485,0.14257933,-0.38384587,-0.15614313,0.20838697,-0.074448645,-0.009743925,-0.07955099,-0.5727526,0.25538194,0.63835025,0.11888346,-0.32146025,-0.004477549,-0.22589613,0.29501796,0.069642775,0.37446228,0.34374765,0.2930009,-0.053754117,-0.16484945,-0.1318316,-0.08364861,0.3202207,0.019269813,-0.113587946,-0.22263609,0.48383203,0.18366136,-0.0037841904,0.30790338,-0.01820809,-0.19624312,0.41201335,0.14846791,-0.056518868,0.1941111,0.037503194,0.025667382,-0.49377856,0.09388466,0.03934998,0.21201059,0.33944973,-0.11049754,0.046466995,0.16191013,0.24320008,-0.40391845,-0.08860503,0.036276482,-0.14724633,-0.20420554,-0.048587292,0.20897287,-0.36406034,-0.087231174,0.07535554,-0.15625694,0.106060766,0.19719547,-0.28750744,-0.50464094,-0.42195758,0.31329542,-0.10447711,0.30759582,0.341901,-0.055984836,0.3356279,0.0377466,0.29958776,0.08240182,-0.1487071,0.079951406,0.09332,-0.3964783,0.17161411,-0.35950303,0.15271938,-0.024250964,-0.13291958,-0.077362634,0.08556735,-0.13249071,0.110565074,0.2044511,0.17971314,0.07777346,0.0541717,0.5032697,-0.35662952,-0.2973017,-0.034377232,-0.15250228,0.2177083,0.18326962,0.2503744,0.29709694,-0.32743666,-0.20485565,0.09452755,-0.34488976,0.0368063,0.07449357,0.06422157,0.10577775,0.13375424,-0.099065,0.27660316,-0.25956833,-0.02038491,-0.06444492,-0.117066815,-0.046663836,0.03740722,-0.07704367,0.26944104,-0.3006083,-0.0750772,-0.22214852,-0.42276353,-0.2734377,0.14085871,0.32732037,-0.006858744,0.2295852,-0.41608584,-0.32630372,-0.100113496,0.026057761,-0.038889967,-0.032064106,-0.06048839,-0.21523422,-0.19410165,-0.1301468,0.33308935,0.3805687,-0.005848639,-0.28173947,0.13282697,0.21086808,-0.17123131,-0.4188755,-0.04600192,-0.029628824,0.30992433,-0.13872743,-0.8602478,0.0754924,-0.04260503,0.067941085,0.09088633,-0.13408627,-0.08084818,0.094185084,0.48087135,-0.085860595,-0.13162881,-0.49211383,-0.12572691,-0.15021992,-0.07114876,-0.4208838,0.11164332,-0.18642214,0.17886077,-0.30594957,-0.22406137,-0.07856906,0.18746671,-0.16539283,0.10658691
drug_43,-0.015537744,0.25292042,-0.01983138,0.18296856,0.049878962,0.28124163,0.40320894,0.4204705,0.3654566,-0.13396862,0.25539014,-0.40387714,-0.15959288,-0.36822277,0.1220051,0.23015437,0.35253224,0.30848318,-0.3300217,-0.02578034,-0.27279288,0.017525963,-0.60093606,-0.043630295,0.103024475,-0.6022488,0.30224025,0.17213781,-0.38966274,-0.04653319,-0.40009132,-0.31969473,0.2035022,0.38783887,-0.15149511,-0.6319629,0.027751094,-0.072305106,0.14330338,-0.10677876,0.3840066,0.12656257,0.19118582,-0.5860489,-0.6259885,0.21335143,0.24246041,-0.57893765,-0.36125863,-0.138975,0.30141646,0.7100806,-0.14407855,-0.5586235,0.6710358,0.17403686,-0.13731523,0.005282952,-0.13835952,0.063608035,0.6367601,-0.22732846,0.12634362,-0.5394832,-0.057629578,-0.1652186,-0.29216057,0.10454453,-0.1876344,0.31001186,0.59158516,0.019392358,-0.6489633,0.06645294,0.8434498,-0.13691348,0.31202796,0.27092072,0.17264758,0.19901071,-0.14810556,-0.38412094,-0.1771956,-0.36590755,-0.49701822,-0.08220393,-0.3988524,-0.1207411,-0.19408515,-0.34105322,0.23577829,0.4080671,0.29748306,0.6875718,0.43385535,0.5311356,-0.08098208,-0.08731423,0.49605748,0.4522762,-0.070550345,0.109994374,0.11325012,-0.03277528,0.052021068,0.0033904642,-0.6649222,-0.24959508,-0.31094065,0.30601317,0.07210716,0.114582054,-0.047901377,0.17239124,0.43951532,-0.4399274,-0.331113,0.28319806,0.1031806,-0.22050783,-0.15868406,0.14975712,-0.4389972,-0.43957788,-0.57479614,-0.17874154,-0.029605793,0.6260289,-0.02762661,0.11045778,-0.19753523,-0.22997999,-0.09703439,-0.118207365,-0.17221697,-0.112761915,-0.2565809,-0.12957014,-0.19919786,-0.031148547,-0.029848037,0.7442877,0.42179674,-0.43508956,0.19885156,-1.1205585,-0.28529936,0.13163757,0.2981735,-0.16496758,-0.037811596,-0.6756853,-0.58983845,-0.1788502,0.16524257,0.13324302,-0.038887937,-0.25193116,-0.34279367,0.04671582,0.3528895,0.17082936,0.34238634,0.5762363,-0.28374815,-0.010967636,-0.4597119,-0.14615647,-0.10554729,-0.4898314,0.053341754,0.03337994,0.087893404,-0.0351543,-0.04991071,-0.33706295,-0.39406934,0.18609622,0.02587051,-0.18088214,-0.36488947,0.74142265,-0.10975037,-0.2196415,-0.5053464,0.09946063,0.017563926,-0.3293271,-0.20348346,-0.3704052,-0.008061291,0.42897448,0.20722571,0.017162465,-0.12114976,0.39122653,0.097984925,-0.075590484
drug_44,0.2949858,0.1453829,-0.34625947,0.18512282,0.20601217,0.07369441,0.15189302,0.046595667,0.28535122,0.31491545,-0.07901227,-0.11393602,-0.20815615,-0.020314878,0.33463463,-0.52219176,0.2656916,0.37155864,0.14621486,-0.091550566,-0.0866292,-0.036881838,-0.26108655,0.18665186,0.13208821,-0.64325285,-0.21716323,-0.11439753,-0.058762327,-0.025142351,0.06816695,-0.024077684,0.2934592,0.66318506,0.15164392,-0.21524623,-0.29730576,0.23621324,0.27454358,0.3594543,0.22387068,0.20633247,0.11448959,0.0602142,-0.39058483,-0.038875267,0.10751296,-0.021934802,0.021234803,0.24708001,0.011411235,0.2649747,-0.17593579,-0.30754378,0.4952901,0.15450968,0.015575172,0.16098365,-0.056249116,-0.077672556,0.37702486,0.16884577,0.62131894,-0.8104513,0.102929264,-0.022941124,0.0974826,0.2980734,0.1919266,0.20217381,0.23669566,0.21689825,-0.5156077,0.29641715,0.025992528,0.18676753,0.09904447,0.3360718,0.40669414,0.17474385,-0.2694813,-0.1770289,-0.17551942,-0.11131543,-0.3358716,-0.59847796,-0.21198913,0.17139804,0.12039595,0.06399073,-0.19574717,-0.20126988,0.10679658,0.45167863,0.5552723,-0.12837565,-0.18918037,0.05835579,0.16153221,0.0564126,-0.20181493,0.31840402,-0.057386987,0.18633188,-0.16924901,-0.10365325,-0.4314994,0.12039504,0.093030736,0.15805715,0.30761597,0.23495573,-0.08458178,0.20190264,-0.04894059,-0.45325276,0.18925674,-0.34812286,-0.037435886,-0.030455178,0.41244245,0.074173115,0.008795556,-0.52270836,0.075921945,-0.040977236,0.02564644,0.0073568104,-0.05893676,-0.06987664,-0.081266426,0.1120625,0.28588572,0.23564771,0.1995567,-0.32137883,0.069993235,0.009734653,-0.2396841,0.530385,-0.26607955,-0.0110970475,0.044397198,-0.14427187,0.6697783,-0.80045503,-0.2955075,-0.014863292,0.00328359,-0.19207366,0.15973622,-0.23992988,-0.3755373,-0.20130974,0.08326812,-0.048592687,-0.05728976,-0.15856329,-0.17518054,-0.2961934,-0.3291409,0.35750696,0.3391195,0.37867436,-0.03748779,0.019220807,-0.16290689,0.30568045,0.1349561,-0.15348685,0.24153668,0.22989541,0.015501262,-0.20270437,0.013447208,-0.68206894,-0.05336364,-0.1914251,-0.28997025,-0.08944607,-0.18907796,0.24175677,-0.30743152,0.37376708,-0.24352604,-0.17873842,-0.07195377,-0.19789387,-0.6311087,-0.14052086,-0.24063481,0.20296851,-0.081802845,0.35082412,-0.2811936,0.07443779,0.086468495,0.049716126
drug_45,0.043118943,0.41637948,-0.088193774,0.35279056,0.068315424,0.11019738,0.2578275,0.2752386,0.025622651,0.06480564,0.11432368,-0.17972615,-0.022955382,-0.3373632,0.14335966,0.0023569933,0.32859167,0.15384379,-0.029336365,0.08407314,0.06356083,-0.12070915,-0.47579122,0.27612758,0.08629218,-0.44564214,-0.0018419977,0.25694332,-0.52915895,-0.23894076,0.0041955016,-0.41233957,0.28623083,0.03409123,0.15589736,-0.3453747,0.036922976,-0.09177193,0.2670754,0.07308738,0.2893368,0.41087836,0.56125087,-0.33905265,-0.11150345,-0.00091831596,-0.12420163,-0.22678056,0.20641749,-0.15742017,0.2490706,0.32298365,-0.26247042,-0.41442174,0.50651765,0.1898883,-0.01786919,0.29603884,-0.33737427,0.35340348,0.050611522,-0.165553,0.64550084,-0.48651218,-0.2565425,0.055109438,-0.41159576,0.12719503,-0.23051485,0.011661004,0.31898704,-0.12796845,-0.35928166,0.48249516,0.466941,0.017583396,-0.02237837,0.49448857,0.44846097,-0.15417466,-0.31569606,0.046709113,-0.092918396,-0.88661957,-0.2042067,0.33275312,0.09862835,-0.1282624,0.5910826,0.21871652,0.09382817,0.21212411,0.26351377,0.3683752,-0.06855591,0.27737078,-0.062447038,-0.2639399,0.4791042,0.34894186,-0.42948326,-0.2537547,0.063889764,0.22220954,-0.13216983,-0.54395574,-0.3214352,-0.30491075,-0.41112077,-0.4132013,-0.09999154,0.324917,-0.7854827,0.3671578,0.06253851,-0.5382897,0.018201841,-0.24750105,-0.005392474,0.18189594,0.16642252,0.46986353,0.20802039,-0.4287803,-0.35840142,-0.019430423,-0.35380554,0.5874963,0.26055834,-0.31096193,0.12817015,-0.44555146,0.10332403,-0.22380309,-0.4293646,-0.14109881,-0.15108328,-0.09103848,0.06260025,0.071333244,0.13165064,0.481904,-0.20970851,-0.170134,0.36334267,-0.83170086,-0.057837907,0.07718859,0.22062856,-0.19025838,0.31539893,-0.57782584,-0.68084586,0.123865,0.008257635,-0.49624568,0.3439037,-0.49704933,-0.45513242,0.30878302,0.08024727,0.013842753,0.5205532,0.3903673,-0.74902695,-0.17177075,-0.65630394,-0.08397778,0.46470302,0.14577433,0.1865679,0.3932641,0.29015243,-0.19951642,-0.084476694,-0.58232427,0.08194214,0.63895667,-0.4271043,0.010469195,0.23750156,0.8135678,-0.7449289,-0.6773413,-0.642836,0.17571287,0.4540091,0.1336887,-0.42224795,0.022956084,0.25608194,-0.08278363,-0.23504026,0.04975228,-0.068787456,0.07426856,-0.26323873,0.20393558
drug_46,0.060514763,0.07369895,-0.32804146,-0.12632567,-0.09559853,0.028623855,0.10192378,0.33093515,-0.028065903,-0.39165333,-0.21464263,-0.1530818,0.15135881,0.3174776,0.3025408,-0.11163735,-0.22033583,0.31538138,0.1667125,0.17948566,-0.024031447,-0.13245083,-0.11734762,0.11734194,0.4567209,-0.30300343,-0.1015045,0.31743798,-0.12166643,-0.04000573,-0.20806324,-0.4797237,0.3030345,0.30585885,-0.17061462,-0.60858727,0.04518081,-0.13698606,-0.025590664,0.055175245,-0.32615897,0.35560757,0.25369045,0.13162534,-0.5332017,0.031286176,0.22698453,0.0008414794,0.3432509,-0.11978657,-0.23649673,0.29299942,-0.16435333,-0.084412076,0.53384787,-0.013786217,0.051880863,-0.021103792,0.08763804,0.24145313,0.5391653,0.078925945,0.15477934,-0.13662581,-0.109990045,-0.08633179,0.02439097,0.38718978,-0.26761064,-0.07673859,0.3480012,0.21320726,-0.26022393,-0.080274336,0.20164113,0.60574186,-0.39937556,-0.10274725,-0.07675994,-0.11408626,-0.12398655,-0.11476383,-0.12035512,0.27781034,-0.082840435,-0.2807536,-0.29488054,-0.25864482,0.29093543,-0.11100426,-0.07988912,0.585525,0.08364769,0.124376304,-0.15062623,0.12134825,0.060637105,-0.15009388,0.26649743,-0.41531396,-0.24818923,0.14035006,-0.03772556,0.1774386,-0.17097974,0.32586476,-0.1545569,-0.27233806,-0.03266206,0.046915255,0.10235045,-0.1072095,0.026008388,-0.01811031,0.013837638,-0.6958659,-0.30887794,-0.27834338,0.04237885,0.10273612,0.3528815,0.087954074,0.4437194,-0.14880705,-0.04946841,-0.2818763,-0.35505596,0.1796676,-0.064895414,0.5012571,0.01194127,-0.18936618,-0.11428956,-0.0065260627,0.23913619,-0.24365216,-0.07272265,-0.34935173,-0.3074598,0.023259131,0.14192131,-0.07769039,-0.116185546,-0.03155342,0.101772696,-0.404121,-0.45304683,0.19103926,0.19340661,-0.05816341,-0.020732181,-0.1351919,-0.39272338,-0.18807401,0.046855483,-0.054881953,-0.25297862,-0.0761939,-0.34445268,0.11007583,-0.20446223,0.4435944,0.2791678,0.0038021365,-0.095034495,0.0581461,-0.23507139,-0.24928962,-0.20537533,-0.37994653,-0.082905315,0.15880993,-0.12488495,-0.24066262,0.060848963,-0.16968812,0.30992612,-0.0054825316,0.040591814,-0.21567748,-0.32995126,0.45375308,-0.11945116,0.07013257,-0.41239262,0.04681247,-0.07654663,-0.06588528,-0.20579161,-0.22201711,0.15237044,-0.054068256,0.21345466,0.13295358,-0.31905714,-0.06795187,-0.19798355,-0.00747379
drug_47,0.41671693,0.16466492,-0.17363775,-0.14610021,0.2313243,-0.057994954,-0.036229424,0.2637641,0.106800936,0.17460193,-0.023373302,-0.008966361,-0.00074024795,-0.089159794,0.14277038,-0.37175614,0.26704568,-0.04804691,-0.13589457,0.059036218,-0.10408035,0.159847,-0.2505913,-0.058257937,-0.021400092,-0.5116969,0.17131993,-0.08993512,-0.107700616,-0.20200263,-0.21408011,-0.15526971,0.52405965,0.13829148,-0.15540347,-0.6170919,-0.2822852,-0.32430434,-0.048916053,0.15922378,0.26635322,0.08103386,-0.013916175,-0.007356547,-0.032429844,-0.21994963,0.18158405,-0.09480944,0.22383341,0.056717284,0.025049679,0.35705385,-0.15991157,-0.22727554,0.14165942,0.04898869,-0.28581092,0.33139825,-0.22172998,-0.05038891,0.307858,-0.24620605,0.62824476,-0.52379894,-0.046738066,-0.38006106,-0.12246541,0.18934558,0.0017606141,0.040947255,0.14570932,0.38212723,-0.47085834,0.1124612,0.13478675,0.542889,0.11005527,0.13863555,0.1882063,-0.12693842,-0.21581943,-0.21959098,-0.13573211,-0.14575613,-0.027372463,-0.49644727,-0.03123829,0.04806669,0.22353624,-0.4766669,-0.05517635,-0.108820096,0.14115278,0.31790853,0.46416217,-0.23357178,-0.1365182,-0.17913085,0.19778371,-0.032776386,-0.16451962,-0.06255872,-0.0949551,0.35015032,-0.11997339,0.24611238,-0.493769,0.057950757,-0.3522327,0.026874319,0.1147018,0.061621167,-0.016916037,0.46225968,-0.07882465,-0.55464506,0.14105354,-0.20666687,-0.033927012,0.42637572,0.23143202,0.13710195,0.055627726,-0.42611104,-0.026579125,-0.2849206,0.1855731,0.2191929,-0.07685035,0.22030514,-0.14974622,-0.16327003,0.087810725,0.19815952,0.042475086,-0.20079887,-0.15053254,-0.13005361,-0.025377942,0.4995523,0.029616982,-0.46657312,-0.012432644,-0.0119916545,0.5509269,-0.6614696,-0.16104706,-0.099983715,0.016784795,0.0913877,0.12766662,0.0012631642,-0.3220497,-0.14550991,-0.034786355,0.05627374,0.078569524,0.104488,0.05363651,0.15754704,-0.2741583,0.19275534,0.37446085,-0.0797258,-0.47698745,-0.19229576,-0.023981301,0.36391088,0.14972407,-0.33797657,0.21823187,0.254274,-0.09554753,-0.41564223,0.024953572,-0.3106382,0.012058411,-0.38731512,-0.17171572,-0.03445201,0.18463206,0.46078405,-0.28460553,0.09834395,-0.30592838,-0.32584754,-0.10938105,-0.22323406,-0.5044385,-0.15773946,-0.24534576,0.20272437,-0.038090147,0.29796028,-0.03540446,0.2930392,-0.23923706,-0.015261788
drug_48,0.18917544,0.33047235,0.16312625,0.38585293,-0.2347394,0.117573984,0.40779102,0.4289319,0.11467152,0.08406031,0.05670944,-0.33552608,-0.45090836,-0.36830863,0.15620603,-0.20210724,-0.11431256,0.16786444,-0.37207496,0.17372109,-0.057562754,0.21167515,-0.34653702,0.091988094,-0.043779183,-0.32915762,-0.16534817,0.22506933,-0.159546,0.24162023,0.15505843,-0.3343603,0.06551423,0.340331,0.15860954,0.075741164,0.17228419,0.24942626,0.02062187,0.3654524,0.03854624,0.23017088,0.2696105,-0.2618761,-0.5785294,-0.31559122,-0.17340963,-0.15074201,-0.50635564,-0.28685245,0.12439558,0.57625604,-0.07691314,-0.22511081,0.59163624,0.076418675,-0.078863814,0.27267048,-0.3213858,0.030750819,0.45301056,-0.14549573,0.7824515,-0.7625872,-0.51969755,-0.44273144,-0.41312858,-0.0130536035,0.27844796,0.1292128,0.5214731,-0.24873298,-0.33493146,-0.14361294,0.6221833,-0.16405319,-0.36894894,0.14941414,0.34352311,0.14452331,-0.44180846,-0.27641323,-0.14858505,-0.5460382,-0.03626652,0.08515068,-0.16246943,-0.33490413,-0.09887033,-0.36849672,-0.115506016,-0.13769205,0.3698816,0.3398963,-0.37891355,-0.04529799,-0.30718416,-0.31912312,0.2704773,0.410048,-0.45722702,0.11405591,-0.15595268,0.12873997,-0.19814692,0.09252093,-0.6072427,-0.0018874971,-0.43894726,0.050077762,0.25246677,0.48572263,-0.5568557,0.47073117,0.3105357,-0.73628813,-0.2736516,-0.12591913,-0.2198978,-0.035675596,-0.016299589,0.10691815,0.18483593,-0.2739154,-0.0073276847,0.053262446,-0.29720664,0.44586876,-0.28918025,0.5729987,-0.032630328,-0.6835865,-0.3590537,0.25092274,0.03783692,0.07841642,-0.325401,-0.6174255,-0.35527354,-0.22978598,-0.30803785,0.08490199,-0.45623183,-0.13412693,0.044319026,-1.0178192,-0.18908067,-0.18061677,0.308222,-0.059788402,0.010419209,-0.5596494,-0.77027994,0.14240621,0.2276706,-0.055208273,-0.5330023,-0.42891914,-0.48146287,0.02394409,-0.2402717,0.77435565,0.22969069,-0.16596034,-0.42113608,-0.20578264,-0.5427159,-0.08164603,-0.11216955,-0.20894127,0.56013983,0.51420724,0.34663332,0.11527494,-0.27325967,-0.7673112,-0.22467823,0.40983003,-0.2016118,-0.19013762,-0.11874576,0.6696485,-0.14187866,0.21684101,-0.54333687,-0.4268757,0.37918577,0.2515315,-0.43972608,-0.052093696,0.12922521,0.12323791,-0.07274762,-0.18985292,-0.043989677,0.044585127,0.3500347,0.30155995
drug_49,0.25394657,-0.13323162,0.07785786,-0.055042326,-0.0925734,0.008959487,0.22792144,0.24579576,-0.40146798,0.09529461,0.15378805,0.11619716,0.19804616,-0.17187513,-0.19396509,-0.3247328,0.51642686,0.011234713,-0.09941362,0.21129137,0.12245742,-0.08750298,-0.43022615,0.094549075,-0.2038107,-0.47067612,0.37996805,0.17614253,-0.25693715,0.0677941,-0.20466591,-0.18392068,0.24896689,-0.023003476,-0.051527195,-0.6902674,0.17348385,-0.45104834,0.12358443,0.07690759,0.22486258,-0.12171944,-0.024557406,-0.15803765,-0.050928198,-0.17930685,0.18818945,-0.11942616,-0.121192366,-0.11053412,-0.0068744295,0.7161937,-0.25823197,-0.45129162,0.17599049,0.07060322,-0.59924906,0.3568026,-0.50817394,0.098495774,0.22760396,-0.3498961,0.62249833,-0.697771,-0.21003173,-0.7065598,-0.30966038,-0.018046232,0.17016725,0.33214083,0.48836246,0.2623077,-0.40359387,-0.0601364,0.3181809,0.5178097,-0.12953177,0.33171645,0.33382818,0.036724973,-0.01879423,-0.06324289,0.07279625,-0.42397565,0.061821915,-0.2930579,-0.15819088,-0.044908177,0.1373639,-0.760534,0.07772849,0.09632881,-0.049860034,0.34042037,0.3534161,0.030967629,-0.04001148,-0.616805,-0.0030438788,0.39195904,0.011714727,-0.18755715,-0.12833863,0.22575785,-0.10629025,0.35358086,-0.69059736,-0.21718666,-0.34075737,-0.075152956,-0.19995785,-0.06580195,-0.3159321,0.51502365,0.0959847,-0.6238622,0.32571188,-0.22400877,0.032747116,0.2321699,0.0049713836,0.2210047,-0.053475358,-0.3757188,0.041597955,-0.23340957,0.097611874,0.34214088,-0.04899068,0.09242899,-0.14354111,-0.240306,-0.08691527,0.17227054,-0.4034196,-0.16396375,0.09084099,-0.16044527,-0.2561511,0.535894,0.18602923,-0.15263796,-0.32715115,0.18255533,0.21798865,-1.143952,-0.5014185,0.006071208,-0.08624736,0.09151965,0.15110865,-0.10549569,-0.53605217,0.17210191,0.33990893,0.088878185,0.023745216,-0.19998725,-0.0019634957,0.3065858,-0.024464052,0.200097,0.10138654,0.06479042,-0.41537547,-0.24848758,-0.21122652,0.21709763,0.08160137,-0.4449359,0.28294358,0.40184397,0.029203337,-0.427899,0.27666724,-0.45387802,0.018655661,-0.13079932,-0.14099106,-0.004864401,0.3425292,0.74434525,-0.34885478,-0.23053153,-0.5807414,-0.4431266,0.20570828,-0.21426003,-0.3379115,-0.20329092,-0.21490319,0.039594434,-0.068713345,0.2946072,0.19164959,0.43514746,0.14925653,0.11938772
